zone_key,emission_factor_type,production_mode,datetime,value,source
MA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MG,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
ML,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MM,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MN,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MQ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MR,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MT,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MU,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MW,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-BC,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-BCS,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-CE,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-NE,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-NO,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-NW,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-OC,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-OR,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX-PN,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MX,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MY-EM,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
MZ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NC,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NE,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NKR,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NP,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NZ-NZA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NZ-NZC,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
NZ-NZST,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
OM,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PG,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PH-LU,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PH-MI,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PH-VI,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PH,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PK,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PM,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PS,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PT-AC,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PT-MA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PW,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
PY,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
QA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
RU-EU,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
RU-FE,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
RU-KGD,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
RW,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SB,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SD,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SJ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SL,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SN,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SO,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SR,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SS,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
ST,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SY,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
SZ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TD,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TF,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TG,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TH,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TJ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TL,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TM,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TN,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TO,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TT,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
TZ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
UA-CR,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
UG,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-AK-SEAPA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-AK,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-HA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-KA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-KH,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-LA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-MA,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-MO,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
US-HI-NI,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
UZ,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VC,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VE,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VI,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VN-C,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VN-N,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VN-S,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VN,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
VU,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
WS,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
XX,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
YE,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
YT,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
ZM,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
ZW,direct,hydro discharge,9/9/2024 0:00:00,324.69,2021 annual mean carbon intensity by Electricity Maps
KR,lifecycle,hydro discharge,9/9/2024 0:00:00,490.5048861,"Electricity Maps, 2021 average"
AX,lifecycle,hydro discharge,9/9/2024 0:00:00,34.21133345,"Electricity Maps, 2021 average"
FO-MI,direct,hydro discharge,9/9/2024 0:00:00,538.8952236,"Electricity Maps, 2021 average"
FO-SI,direct,hydro discharge,9/9/2024 0:00:00,538.8952236,"Electricity Maps, 2021 average"
FO,direct,hydro discharge,9/9/2024 0:00:00,538.8952236,"Electricity Maps, 2021 average"
US-FLA-FPC,direct,hydro discharge,9/9/2024 0:00:00,437.0786047,"Electricity Maps, 2021 average"
LV,direct,hydro discharge,9/9/2024 0:00:00,255.3144051,"Electricity Maps, 2021 average"
ES-CN-TE,lifecycle,hydro discharge,9/9/2024 0:00:00,887.3490476,"Electricity Maps, 2021 average"
US-TEX-ERCO,direct,hydro discharge,9/9/2024 0:00:00,366.1763012,"Electricity Maps, 2021 average"
RS,direct,hydro discharge,9/9/2024 0:00:00,489.7944749,"Electricity Maps, 2021 average"
SE-SE3,direct,hydro discharge,9/9/2024 0:00:00,3.56295553,"Electricity Maps, 2021 average"
BR-N,direct,hydro discharge,9/9/2024 0:00:00,137.2967458,"Electricity Maps, 2021 average"
SK,direct,hydro discharge,9/9/2024 0:00:00,349.7739208,"Electricity Maps, 2021 average"
SK,lifecycle,hydro discharge,9/9/2024 0:00:00,349.7739208,"Electricity Maps, 2021 average"
ES-IB-IZ,direct,hydro discharge,9/9/2024 0:00:00,442.5750739,"Electricity Maps, 2021 average"
AD,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AE,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AF,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AG,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AL,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AO,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AU-LH,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AU-NT,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AU-TAS-CBI,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AU,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
AZ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BB,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BD,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BF,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BH,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BI,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BJ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BN,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BR,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BS,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BT,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BW,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BY,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
BZ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-BC,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-MB,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-NB,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-NL-LB,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-NL-NF,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-NT,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-NU,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CA-SK,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CD,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CF,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CG,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CI,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CL-CHP,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CL-SEA,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CL-SEM,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CM,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CN,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CO,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CU,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
CV,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
DJ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
DM,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
DZ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
EC,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
EG,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
EH,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
ER,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
ES-CE,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
ES-ML,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
ET,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
FJ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
FK,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
FM,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
FR-COR,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GA,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GB-ZET,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GF,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GH,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GI,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GL,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GM,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GN,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GP,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
GQ,lifecycle,hydro discharge,9/9/2024 0:00:00,391.33,2021 annual mean carbon intensity by Electricity Maps
