datetime,inverter,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,id,panel_size,energy
2023-12-19 18:00:00,1.8141592920353984,15.6,45.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,9.7,16.6,14.4,0,0.0,14.0,5.0,9.0,58.1,14.0,60.8,0.0,0.0,0.0,0.0,0.0,108,106,inverter2,95.2,0.0
2023-12-19 19:00:00,0.0,14.1,52.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,6.2,15.7,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,118,inverter2,95.2,0.0
2023-12-19 20:00:00,0.0,12.8,62.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,7.4,11.2,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,130,inverter2,95.2,0.0
2023-12-19 21:00:00,0.0,12.8,60.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.3,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,142,inverter2,95.2,0.0
2023-12-19 22:00:00,0.0,11.0,69.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.6,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,154,inverter2,95.2,0.0
2023-12-19 23:00:00,0.0,10.5,70.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.3,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,165,inverter2,95.2,0.0
2023-12-20 00:00:00,0.0,10.4,70.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.2,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,168,inverter2,95.2,0.0
2023-12-20 01:00:00,0.0,10.4,70.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.1,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59,160,inverter2,95.2,0.0
2023-12-20 02:00:00,0.0,9.9,73.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.8,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77,149,inverter2,95.2,0.0
2023-12-20 03:00:00,0.0,10.2,71.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.0,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88,137,inverter2,95.2,0.0
2023-12-20 04:00:00,0.0,10.3,64.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.6,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96,124,inverter2,95.2,0.0
2023-12-20 05:00:00,0.0,10.4,61.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.4,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104,112,inverter2,95.2,0.0
2023-12-20 06:00:00,0.0,11.2,56.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.7,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111,101,inverter2,95.2,0.0
2023-12-20 07:00:00,0.0,13.2,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,9.9,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119,89,inverter2,95.2,0.0
2023-12-20 08:00:00,300.2958333333333,13.7,53.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,9.8,4.7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,22.6,-129,79,inverter2,95.2,0.0
2023-12-20 09:00:00,2029.6625,13.8,56.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,7.1,3.6,1,2484.53,71.0,38.0,33.0,285.8,71.0,149.1,128.7,68.9,59.8,360.1,270.3,-140,71,inverter2,95.2,2660.2277828159363
2023-12-20 10:00:00,6816.2625,15.0,57.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.0,5.4,1,3600.0,227.0,160.0,67.0,598.3,227.0,377.9,286.9,202.2,84.7,598.3,477.5,-153,64,inverter2,95.2,6323.803981572312
2023-12-20 11:00:00,8815.579166666666,17.1,51.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,7.6,11.4,16.2,1,3600.0,371.0,289.0,82.0,730.6,371.0,558.9,418.4,325.9,92.5,730.6,630.2,-168,60,inverter2,95.2,8048.999941972131
2023-12-20 12:00:00,9354.270833333334,18.4,40.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,12.1,16.3,26.3,1,3600.0,474.0,384.0,90.0,798.1,474.0,679.9,500.6,405.6,95.1,798.1,718.0,176,59,inverter2,95.2,8588.586813268961
2023-12-20 13:00:00,8909.216666666667,19.2,36.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,12.7,16.8,28.1,1,3600.0,520.0,427.0,93.0,823.7,520.0,732.5,521.7,428.4,93.3,823.7,734.9,161,61,inverter2,95.2,8122.990758963617
2023-12-20 14:00:00,7132.275,19.4,34.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,13.7,18.4,29.9,1,3600.0,502.0,411.0,91.0,814.2,502.0,713.3,478.4,391.7,86.7,814.2,679.8,147,67,inverter2,95.2,6594.803184179153
2023-12-20 15:00:00,4225.170833333334,19.1,35.0,15.4,0.0,0.0,2.0,0.0,0.0,8.0,14.4,19.1,30.2,1,3600.0,427.0,340.0,87.0,770.6,427.0,623.5,381.0,303.4,77.6,770.6,556.3,135,74,inverter2,95.2,4668.746188935899
2023-12-20 16:00:00,1456.2916666666667,18.4,39.0,14.9,0.0,0.0,12.0,0.0,0.0,39.0,15.2,20.9,33.8,1,3600.0,297.0,222.0,75.0,668.6,297.0,469.2,236.1,176.5,59.6,668.6,373.0,124,84,inverter2,95.2,2167.1610728232868
2023-12-20 17:00:00,358.0833333333333,17.0,45.0,13.9,0.0,0.0,30.0,0.0,0.0,100.0,13.0,21.2,30.2,1,3600.0,140.0,87.0,53.0,471.1,140.0,261.0,76.3,47.4,28.9,471.1,142.2,116,94,inverter2,95.2,290.64295923752485
2023-12-20 18:00:00,0.3596059113300492,14.8,57.0,12.2,0.0,0.0,4.0,0.0,0.0,14.0,12.2,23.8,23.4,0,0.0,15.0,5.0,10.0,57.7,15.0,61.7,0.0,0.0,0.0,0.0,0.0,108,106,inverter2,95.2,0.0
2023-12-20 19:00:00,0.0,14.0,65.0,11.8,0.0,0.0,3.0,0.0,0.0,9.0,10.5,22.5,20.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,118,inverter2,95.2,0.0
2023-12-20 20:00:00,0.0,13.3,69.0,11.4,0.0,0.0,30.0,0.0,0.0,100.0,9.0,21.1,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,130,inverter2,95.2,0.0
2023-12-20 21:00:00,0.0,13.1,70.0,11.3,0.0,0.0,29.0,0.0,0.0,98.0,8.1,19.4,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,142,inverter2,95.2,0.0
2023-12-20 22:00:00,0.0,12.4,74.0,10.9,0.0,0.0,30.0,0.0,0.0,100.0,6.2,18.1,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,154,inverter2,95.2,0.0
2023-12-20 23:00:00,0.0,12.0,77.0,10.3,0.0,0.0,30.0,0.0,0.0,100.0,7.9,13.9,10.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,165,inverter2,95.2,0.0
2023-12-21 00:00:00,0.0,12.9,74.0,11.5,0.0,0.0,84.0,0.0,90.0,100.0,6.6,17.2,9.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,168,inverter2,95.2,0.0
2023-12-21 01:00:00,0.0,12.9,77.0,11.9,0.0,0.0,90.0,0.0,100.0,100.0,5.2,15.3,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59,160,inverter2,95.2,0.0
2023-12-21 02:00:00,0.0,13.0,77.0,11.5,0.0,0.0,56.0,0.0,44.0,100.0,8.8,20.3,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77,149,inverter2,95.2,0.0
2023-12-21 03:00:00,0.0,13.1,77.0,11.6,0.0,0.0,89.0,0.0,99.0,100.0,8.8,19.8,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88,137,inverter2,95.2,0.0
2023-12-21 04:00:00,0.0,13.1,75.0,11.2,0.0,0.0,78.0,0.0,80.0,100.0,10.9,22.2,19.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96,124,inverter2,95.2,0.0
2023-12-21 05:00:00,0.0,13.2,79.0,11.4,0.0,0.0,32.0,0.0,4.0,100.0,12.2,24.2,20.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104,112,inverter2,95.2,0.0
2023-12-21 06:00:00,0.0,13.2,81.0,11.6,0.0,0.0,44.0,0.0,24.0,100.0,10.9,22.8,24.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111,101,inverter2,95.2,0.0
2023-12-21 07:00:00,0.0,13.1,83.0,11.8,0.0,0.0,58.0,0.0,47.0,100.0,9.6,19.6,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119,90,inverter2,95.2,0.0
2023-12-21 08:00:00,2.458333333333333,13.0,83.0,11.6,0.0,0.0,90.0,0.0,100.0,100.0,10.7,21.7,18.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,-129,79,inverter2,95.2,0.0
2023-12-21 09:00:00,339.3583333333333,13.7,80.0,12.0,0.0,0.0,30.0,0.0,0.0,100.0,13.0,23.9,22.3,1,0.0,29.0,2.0,27.0,15.1,29.0,146.9,52.9,3.7,49.3,19.2,268.2,-140,71,inverter2,95.2,133.6626686697839
2023-12-21 10:00:00,982.8875,14.9,74.0,13.2,0.0,0.0,31.0,0.0,1.0,100.0,12.7,23.2,24.1,1,0.0,85.0,1.0,84.0,3.8,85.0,376.0,107.6,1.3,106.3,3.8,475.9,-153,64,inverter2,95.2,772.8769032698732
2023-12-21 11:00:00,1271.6958333333334,16.1,71.0,14.3,0.0,0.0,30.0,0.0,0.0,100.0,14.2,21.9,26.3,1,0.0,153.0,6.0,147.0,15.2,153.0,557.5,172.7,6.8,165.9,15.2,629.1,-168,60,inverter2,95.2,2060.979431353244
2023-12-21 12:00:00,2421.4333333333334,17.2,64.0,14.1,0.0,0.0,66.0,40.0,0.0,100.0,22.3,31.7,42.1,1,0.0,203.0,8.0,195.0,16.7,203.0,679.0,214.5,8.5,206.0,16.7,717.5,176,59,inverter2,95.2,2683.8145503649375
2023-12-21 13:00:00,2079.516666666667,17.6,62.0,14.3,0.0,0.0,100.0,79.0,63.0,100.0,23.4,32.8,45.7,1,0.0,246.0,20.0,226.0,38.6,246.0,732.2,246.9,20.1,226.8,38.6,735.0,161,61,inverter2,95.2,3251.0433129060484
2023-12-21 14:00:00,878.3208333333333,17.4,68.0,14.7,0.7,0.7,100.0,40.0,86.0,93.0,21.4,30.1,45.7,1,0.0,216.0,23.0,193.0,45.5,216.0,713.6,205.9,21.9,184.0,45.5,680.4,147,67,inverter2,95.2,2805.4009275468848
2023-12-21 15:00:00,1216.1541666666667,17.3,66.0,14.3,0.2,0.2,99.0,52.0,84.0,5.0,22.8,31.9,42.5,1,1663.21,208.0,51.0,157.0,115.4,208.0,624.3,185.7,45.5,140.2,115.4,557.4,135,74,inverter2,95.2,2570.240038029889
2023-12-21 16:00:00,1468.4125,15.8,62.0,12.4,0.2,0.2,100.0,63.0,89.0,2.0,20.6,30.8,38.9,1,0.0,102.0,8.0,94.0,24.0,102.0,470.5,81.2,6.4,74.8,24.0,374.5,124,84,inverter2,95.2,971.5874793904094
2023-12-21 17:00:00,139.975,14.9,74.0,12.3,1.7,1.7,100.0,97.0,100.0,24.0,18.3,28.2,39.2,1,136.78,66.0,12.0,54.0,64.6,66.0,262.7,36.2,6.6,29.6,64.6,144.1,116,94,inverter2,95.2,300.8135966683811
2023-12-21 18:00:00,0.0,13.6,85.0,11.2,6.0,6.0,100.0,100.0,26.0,83.0,19.3,33.3,37.4,0,0.0,5.0,0.0,5.0,0.0,5.0,62.7,0.0,0.0,0.0,0.0,0.0,108,106,inverter2,95.2,0.0
2023-12-21 19:00:00,0.0,13.6,95.0,12.2,0.8,0.8,77.0,2.0,77.0,98.0,15.7,26.1,37.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,118,inverter2,95.2,0.0
2023-12-21 20:00:00,0.0,13.7,92.0,12.6,1.2,1.2,46.0,10.0,13.0,98.0,13.3,22.8,30.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,130,inverter2,95.2,0.0
2023-12-21 21:00:00,0.0,12.4,94.0,12.6,0.0,0.0,43.0,11.0,6.0,98.0,1.6,4.8,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,142,inverter2,95.2,0.0
2023-12-21 22:00:00,0.0,12.9,93.0,13.2,0.0,0.0,33.0,1.0,4.0,100.0,2.1,3.0,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,154,inverter2,95.2,0.0
2023-12-21 23:00:00,0.0,12.1,95.0,11.5,0.0,0.0,88.0,1.0,100.0,91.0,6.9,13.7,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,164,inverter2,95.2,0.0
2023-12-22 00:00:00,0.0,11.5,93.0,10.4,0.0,0.0,64.0,3.0,52.0,100.0,8.4,16.9,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,168,inverter2,95.2,0.0
2023-12-22 01:00:00,0.0,12.1,86.0,10.7,0.0,0.0,49.0,2.0,29.0,98.0,9.3,20.6,15.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59,160,inverter2,95.2,0.0
2023-12-22 02:00:00,0.0,10.7,92.0,10.0,0.0,0.0,36.0,17.0,3.0,62.0,4.2,9.7,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77,149,inverter2,95.2,0.0
2023-12-22 03:00:00,0.0,10.0,99.0,9.3,0.0,0.0,85.0,53.0,16.0,92.0,4.7,14.3,13.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88,137,inverter2,95.2,0.0
2023-12-22 04:00:00,0.0,8.9,100.0,7.9,0.0,0.0,92.0,97.0,5.0,5.0,4.9,9.1,9.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96,125,inverter2,95.2,0.0
2023-12-22 05:00:00,0.0,9.2,98.0,7.9,0.0,0.0,87.0,79.0,26.0,0.0,6.5,16.2,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104,112,inverter2,95.2,0.0
2023-12-22 06:00:00,0.0,9.3,95.0,8.2,0.0,0.0,22.0,18.0,10.0,0.0,5.1,12.4,10.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111,101,inverter2,95.2,0.0
2023-12-22 07:00:00,0.0,10.5,88.0,9.4,0.0,0.0,19.0,8.0,19.0,0.0,5.1,8.9,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119,90,inverter2,95.2,0.0
2023-12-22 08:00:00,186.39166666666668,10.3,86.0,9.6,0.0,0.0,14.0,1.0,3.0,39.0,1.5,4.1,6.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,-129,80,inverter2,95.2,0.0
2023-12-22 09:00:00,2051.7208333333333,11.1,80.0,10.1,0.0,0.0,24.0,1.0,4.0,68.0,3.5,3.6,5.4,1,2422.67,59.0,27.0,32.0,205.3,59.0,144.9,108.5,49.6,58.8,263.4,266.4,-140,71,inverter2,95.2,2044.7570404549615
2023-12-22 10:00:00,6928.975,13.2,80.0,12.4,0.0,0.0,27.0,3.0,8.0,66.0,4.9,8.0,12.2,1,3600.0,196.0,102.0,94.0,385.1,196.0,374.3,248.4,129.3,119.1,385.1,474.4,-153,64,inverter2,95.2,4775.119450555911
2023-12-22 11:00:00,7559.641666666666,15.2,71.0,14.6,0.0,0.0,34.0,9.0,18.0,51.0,4.0,6.1,13.7,1,3600.0,333.0,222.0,111.0,564.0,333.0,556.3,376.0,250.7,125.3,564.0,628.1,-167,60,inverter2,95.2,6899.8990278913225
2023-12-22 12:00:00,6942.854166666667,16.3,65.0,15.4,0.0,0.0,33.0,6.0,21.0,49.0,6.0,7.5,16.9,1,3600.0,380.0,220.0,160.0,458.4,380.0,678.3,401.7,232.6,169.1,458.4,717.1,177,59,inverter2,95.2,6403.866077981522
2023-12-22 13:00:00,3065.4333333333334,17.4,57.0,15.6,0.0,0.0,48.0,25.0,22.0,42.0,10.0,13.0,23.0,1,3600.0,437.0,312.0,125.0,602.3,437.0,732.1,438.8,313.3,125.5,602.3,735.1,161,61,inverter2,95.2,6727.241326064909
2023-12-22 14:00:00,3893.795833333333,18.4,54.0,17.4,0.0,0.0,75.0,33.0,47.0,58.0,4.8,5.8,23.0,1,3600.0,389.0,254.0,135.0,502.8,389.0,714.1,371.1,242.3,128.8,502.8,681.1,147,66,inverter2,95.2,5201.496828024397
2023-12-22 15:00:00,1773.9291666666666,18.1,55.0,16.2,0.0,0.0,26.0,3.0,21.0,36.0,10.8,14.4,22.7,1,3600.0,295.0,138.0,157.0,311.9,295.0,625.4,263.6,123.3,140.3,311.9,558.7,135,74,inverter2,95.2,3470.47862595852
2023-12-22 16:00:00,1025.9375,16.4,70.0,14.9,0.0,0.0,19.0,9.0,11.0,13.0,12.4,17.5,25.2,1,3600.0,201.0,113.0,88.0,338.4,201.0,472.0,160.2,90.1,70.1,338.4,376.2,125,84,inverter2,95.2,1780.5567960308651
2023-12-22 17:00:00,397.89166666666665,15.6,73.0,14.3,0.0,0.0,16.0,5.0,17.0,3.0,11.0,19.8,25.2,1,3600.0,133.0,77.0,56.0,411.4,133.0,264.5,73.4,42.5,30.9,411.4,146.1,116,94,inverter2,95.2,325.79200173963403
2023-12-22 18:00:00,0.3438914027149321,14.6,76.0,13.4,0.0,0.0,57.0,19.0,44.0,45.0,9.4,19.7,19.4,0,0.0,14.0,5.0,9.0,56.8,14.0,63.7,0.0,0.0,0.0,0.0,0.0,108,106,inverter2,95.2,0.0
2023-12-22 19:00:00,0.0,13.9,84.0,11.9,0.0,0.0,16.0,3.0,17.0,9.0,16.8,29.7,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,118,inverter2,95.2,0.0
2023-12-22 20:00:00,0.0,13.0,88.0,11.7,0.0,0.0,5.0,2.0,6.0,0.0,11.2,21.8,30.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,130,inverter2,95.2,0.0
2023-12-22 21:00:00,0.0,12.3,91.0,11.3,0.0,0.0,45.0,1.0,27.0,93.0,8.4,15.1,19.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,142,inverter2,95.2,0.0
2023-12-22 22:00:00,0.0,12.2,89.0,11.6,0.0,0.0,42.0,8.0,8.0,100.0,5.4,6.0,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,154,inverter2,95.2,0.0
2023-12-22 23:00:00,0.0,11.1,93.0,10.5,0.0,0.0,60.0,7.0,40.0,100.0,4.3,0.7,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,164,inverter2,95.2,0.0
2023-12-23 00:00:00,0.0,11.1,92.0,10.8,0.0,0.0,59.0,15.0,26.0,99.0,2.3,1.3,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,168,inverter2,95.2,0.0
2023-12-23 01:00:00,0.0,10.9,91.0,10.6,0.0,0.0,67.0,26.0,22.0,100.0,1.6,2.3,3.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58,160,inverter2,95.2,0.0
2023-12-23 02:00:00,0.0,10.4,94.0,9.6,0.0,0.0,79.0,33.0,34.0,95.0,4.8,5.4,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77,149,inverter2,95.2,0.0
2023-12-23 03:00:00,0.0,10.1,95.0,9.4,0.0,0.0,66.0,36.0,20.0,73.0,3.7,6.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88,137,inverter2,95.2,0.0
2023-12-23 04:00:00,0.0,9.8,93.0,8.8,0.0,0.0,20.0,9.0,1.0,36.0,4.3,7.4,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96,125,inverter2,95.2,0.0
2023-12-23 05:00:00,0.0,10.0,90.0,8.6,0.0,0.0,100.0,57.0,71.0,49.0,7.3,11.5,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104,113,inverter2,95.2,0.0
2023-12-23 06:00:00,0.0,11.2,85.0,9.8,0.0,0.0,46.0,21.0,26.0,38.0,7.3,16.2,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111,101,inverter2,95.2,0.0
2023-12-23 07:00:00,0.0,10.6,89.0,9.4,0.0,0.0,30.0,15.0,17.0,20.0,6.5,17.7,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119,90,inverter2,95.2,0.0
2023-12-23 08:00:00,254.1875,10.1,91.0,8.2,0.0,0.0,46.0,26.0,37.0,0.0,10.9,17.3,12.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,-129,80,inverter2,95.2,0.0
2023-12-23 09:00:00,1787.0958333333333,13.3,85.0,11.8,0.1,0.1,55.0,30.0,46.0,0.0,11.9,22.7,19.1,1,1853.25,45.0,20.0,25.0,152.8,45.0,143.0,83.3,37.0,46.3,197.7,264.6,-140,71,inverter2,95.2,1381.0055823418518
2023-12-23 10:00:00,6740.25,15.1,80.0,13.1,0.1,0.1,24.0,21.0,9.0,0.0,18.0,28.4,31.3,1,3600.0,163.0,91.0,72.0,345.0,163.0,372.8,206.8,115.5,91.4,345.0,473.1,-152,64,inverter2,95.2,4081.2446472756524
2023-12-23 11:00:00,8921.329166666666,17.1,71.0,15.1,0.0,0.0,9.0,9.0,2.0,0.0,17.7,26.3,40.0,1,3600.0,326.0,227.0,99.0,577.9,326.0,555.2,368.3,256.5,111.9,577.9,627.3,-167,60,inverter2,95.2,6817.749290707919
2023-12-23 12:00:00,8938.741666666667,18.4,61.0,15.4,0.0,0.0,15.0,12.0,7.0,0.0,22.1,31.2,43.2,1,3600.0,427.0,320.0,107.0,667.4,427.0,677.8,451.6,338.4,113.2,667.4,716.8,177,59,inverter2,95.2,7610.580217114084
2023-12-23 13:00:00,9691.5,18.6,58.0,15.6,0.0,0.0,17.0,10.0,13.0,0.0,21.8,31.0,45.0,1,3600.0,473.0,364.0,109.0,702.7,473.0,732.2,475.1,365.6,109.5,702.7,735.5,161,61,inverter2,95.2,7330.972868244684
2023-12-23 14:00:00,7426.308333333333,18.9,55.0,15.8,0.0,0.0,15.0,9.0,11.0,0.0,21.2,29.7,44.3,1,3600.0,451.0,341.0,110.0,674.5,451.0,714.7,430.4,325.4,105.0,674.5,682.0,147,66,inverter2,95.2,6047.266026774745
2023-12-23 15:00:00,4833.770833333333,18.8,55.0,15.8,0.0,0.0,8.0,3.0,9.0,0.0,20.5,28.9,42.5,1,3600.0,389.0,294.0,95.0,663.3,389.0,626.5,347.8,262.8,84.9,663.3,560.1,135,74,inverter2,95.2,4283.114995150944
2023-12-23 16:00:00,1657.8208333333334,18.3,56.0,15.3,0.0,0.0,1.0,0.0,1.0,0.0,19.8,29.0,42.1,1,3600.0,271.0,191.0,80.0,570.1,271.0,473.6,216.3,152.4,63.8,570.1,378.0,125,84,inverter2,95.2,2093.4627904699396
2023-12-23 17:00:00,257.1791666666667,17.7,54.0,14.6,0.0,0.0,4.0,4.0,1.0,0.0,18.0,29.9,38.5,1,3600.0,137.0,83.0,54.0,440.3,137.0,266.5,76.2,46.1,30.0,440.3,148.1,116,94,inverter2,95.2,300.4683301485842
2023-12-23 18:00:00,2.768558951965065,16.4,60.0,13.4,0.0,0.0,4.0,4.0,1.0,0.0,18.4,32.2,34.6,0,40.99,16.0,6.0,10.0,67.6,16.0,64.8,0.0,0.0,0.0,0.0,0.0,108,106,inverter2,95.2,0.0
2023-12-23 19:00:00,0.0,15.5,69.0,12.7,0.0,0.0,2.0,2.0,1.0,0.0,19.0,33.4,34.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,118,inverter2,95.2,0.0
2023-12-23 20:00:00,0.0,15.2,71.0,12.4,0.0,0.0,1.0,1.0,0.0,0.0,19.0,33.5,35.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,130,inverter2,95.2,0.0
2023-12-23 21:00:00,0.0,15.0,69.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,20.1,35.8,38.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,142,inverter2,95.2,0.0
